CREATION_DATE        =      2018-05-21T13:44:47
ORIGINATOR           =      ASTOS SOLUTIONS GMBH

META_START
LAGRANGIAN           =      L1
ORBIT NUMBER         =      10000
ORBIT DISTANCE       =      0.000100
MASS RATIO           =      0.0121439878
META_STOP

DATA_START

        JC           Period           x              z            dy/dt
   3.1820904031   2.7432452201   0.8234229063  -0.0052876366   0.1267709624
   3.1820834626   2.7432525409   0.8234228297  -0.0053876366   0.1267886587
   3.1820763923   2.7432599982   0.8234227520  -0.0054876365   0.1268066823
   3.1820691924   2.7432675920   0.8234226733  -0.0055876365   0.1268250329
   3.1820618627   2.7432753222   0.8234225935  -0.0056876365   0.1268437103
   3.1820544034   2.7432831887   0.8234225127  -0.0057876364   0.1268627142
   3.1820468144   2.7432911916   0.8234224309  -0.0058876364   0.1268820445
   3.1820390958   2.7432993309   0.8234223481  -0.0059876364   0.1269017008
   3.1820312476   2.7433076063   0.8234222643  -0.0060876363   0.1269216829
   3.1820232698   2.7433160181   0.8234221797  -0.0061876363   0.1269419905
   3.1820151624   2.7433245660   0.8234220941  -0.0062876363   0.1269626235
   3.1820069255   2.7433332500   0.8234220076  -0.0063876362   0.1269835814
   3.1819985590   2.7433420702   0.8234219202  -0.0064876362   0.1270048641
   3.1819900629   2.7433510264   0.8234218320  -0.0065876361   0.1270264712
   3.1819814374   2.7433601186   0.8234217430  -0.0066876361   0.1270484025
   3.1819726824   2.7433693468   0.8234216532  -0.0067876361   0.1270706577
   3.1819637980   2.7433787110   0.8234215626  -0.0068876360   0.1270932366
   3.1819547841   2.7433882111   0.8234214713  -0.0069876360   0.1271161388
   3.1819456408   2.7433978471   0.8234213792  -0.0070876359   0.1271393640
   3.1819363680   2.7434076188   0.8234212864  -0.0071876359   0.1271629120
   3.1819269660   2.7434175263   0.8234211930  -0.0072876359   0.1271867823
   3.1819174345   2.7434275694   0.8234210989  -0.0073876358   0.1272109748
   3.1819077738   2.7434377482   0.8234210042  -0.0074876358   0.1272354891
   3.1818979837   2.7434480626   0.8234209088  -0.0075876357   0.1272603249
   3.1818880644   2.7434585126   0.8234208130  -0.0076876357   0.1272854818
   3.1818780158   2.7434690980   0.8234207165  -0.0077876356   0.1273109596
   3.1818678379   2.7434798189   0.8234206196  -0.0078876356   0.1273367579
   3.1818575309   2.7434906752   0.8234205221  -0.0079876355   0.1273628764
   3.1818470947   2.7435016668   0.8234204242  -0.0080876355   0.1273893148
   3.1818365293   2.7435127936   0.8234203259  -0.0081876354   0.1274160727
   3.1818258348   2.7435240558   0.8234202272  -0.0082876354   0.1274431497
   3.1818150111   2.7435354531   0.8234201280  -0.0083876353   0.1274705456
   3.1818040584   2.7435469855   0.8234200286  -0.0084876353   0.1274982599
   3.1817929766   2.7435586529   0.8234199288  -0.0085876352   0.1275262924
   3.1817817658   2.7435704554   0.8234198287  -0.0086876352   0.1275546426
   3.1817704260   2.7435823928   0.8234197284  -0.0087876351   0.1275833103
   3.1817589572   2.7435944651   0.8234196278  -0.0088876351   0.1276122950
   3.1817473595   2.7436066723   0.8234195271  -0.0089876350   0.1276415964
   3.1817356328   2.7436190142   0.8234194261  -0.0090876350   0.1276712141
   3.1817237773   2.7436314908   0.8234193251  -0.0091876349   0.1277011477
   3.1817117929   2.7436441021   0.8234192239  -0.0092876349   0.1277313969
   3.1816996796   2.7436568480   0.8234191226  -0.0093876348   0.1277619613
   3.1816874375   2.7436697284   0.8234190213  -0.0094876348   0.1277928404
   3.1816750667   2.7436827432   0.8234189200  -0.0095876347   0.1278240340
   3.1816625671   2.7436958925   0.8234188188  -0.0096876347   0.1278555416
   3.1816499387   2.7437091761   0.8234187175  -0.0097876346   0.1278873627
   3.1816371817   2.7437225940   0.8234186164  -0.0098876346   0.1279194971
   3.1816242960   2.7437361460   0.8234185154  -0.0099876345   0.1279519443
   3.1816112817   2.7437498323   0.8234184145  -0.0100876345   0.1279847040
   3.1815981387   2.7437636531   0.8234183138  -0.0101876344   0.1280177761
   3.1815848672   2.7437776080   0.8234182133  -0.0102876344   0.1280511597
   3.1815714671   2.7437916968   0.8234181131  -0.0103876343   0.1280848545
   3.1815579385   2.7438059194   0.8234180131  -0.0104876343   0.1281188601
   3.1815442814   2.7438202759   0.8234179135  -0.0105876342   0.1281531759
   3.1815304959   2.7438347660   0.8234178142  -0.0106876342   0.1281878016
   3.1815165820   2.7438493898   0.8234177154  -0.0107876341   0.1282227368
   3.1815025397   2.7438641472   0.8234176169  -0.0108876341   0.1282579810
   3.1814883690   2.7438790381   0.8234175190  -0.0109876340   0.1282935338
   3.1814740701   2.7438940624   0.8234174215  -0.0110876340   0.1283293947
   3.1814596428   2.7439092201   0.8234173246  -0.0111876339   0.1283655633
   3.1814450873   2.7439245111   0.8234172283  -0.0112876339   0.1284020392
   3.1814304036   2.7439399353   0.8234171326  -0.0113876338   0.1284388219
   3.1814155917   2.7439554926   0.8234170375  -0.0114876338   0.1284759109
   3.1814006517   2.7439711830   0.8234169432  -0.0115876338   0.1285133058
   3.1813855836   2.7439870064   0.8234168495  -0.0116876337   0.1285510062
   3.1813703874   2.7440029627   0.8234167566  -0.0117876337   0.1285890115
   3.1813550631   2.7440190519   0.8234166646  -0.0118876336   0.1286273214
   3.1813396109   2.7440352738   0.8234165733  -0.0119876336   0.1286659353
   3.1813240306   2.7440516284   0.8234164830  -0.0120876335   0.1287048528
   3.1813083225   2.7440681155   0.8234163936  -0.0121876335   0.1287440734
   3.1812924864   2.7440847353   0.8234163051  -0.0122876335   0.1287835966
   3.1812765225   2.7441014874   0.8234162176  -0.0123876334   0.1288234219
   3.1812604308   2.7441183719   0.8234161312  -0.0124876334   0.1288635490
   3.1812442113   2.7441353887   0.8234160458  -0.0125876333   0.1289039772
   3.1812278506   2.7441523821   0.8234159500  -0.0126876333   0.1289448365
   3.1812113757   2.7441696645   0.8234158670  -0.0127876333   0.1289858644
   3.1811947732   2.7441870789   0.8234157853  -0.0128876332   0.1290271919
   3.1811780431   2.7442046253   0.8234157047  -0.0129876332   0.1290688187
   3.1811611853   2.7442223035   0.8234156255  -0.0130876332   0.1291107443
   3.1811442000   2.7442401135   0.8234155475  -0.0131876331   0.1291529681
   3.1811270872   2.7442580551   0.8234154709  -0.0132876331   0.1291954896
   3.1811098469   2.7442761284   0.8234153958  -0.0133876331   0.1292383083
   3.1810924791   2.7442943332   0.8234153220  -0.0134876330   0.1292814237
   3.1810749840   2.7443126694   0.8234152498  -0.0135876330   0.1293248353
   3.1810573674   2.7443310780   0.8234151847  -0.0136876330   0.1293684843
   3.1810396176   2.7443496773   0.8234151156  -0.0137876330   0.1294124855
   3.1810217407   2.7443684076   0.8234150482  -0.0138876329   0.1294567815
   3.1810037364   2.7443872691   0.8234149824  -0.0139876329   0.1295013715
   3.1809856050   2.7444062615   0.8234149183  -0.0140876329   0.1295462552
   3.1809673464   2.7444253848   0.8234148559  -0.0141876329   0.1295914319
   3.1809489607   2.7444446388   0.8234147954  -0.0142876329   0.1296369011
   3.1809304479   2.7444640236   0.8234147366  -0.0143876328   0.1296826624
   3.1809118081   2.7444835390   0.8234146797  -0.0144876328   0.1297287151
   3.1808930413   2.7445031849   0.8234146248  -0.0145876328   0.1297750587
   3.1808741476   2.7445229612   0.8234145718  -0.0146876328   0.1298216928
   3.1808551269   2.7445428678   0.8234145208  -0.0147876328   0.1298686166
   3.1808359794   2.7445629046   0.8234144718  -0.0148876328   0.1299158297
   3.1808167051   2.7445830716   0.8234144249  -0.0149876328   0.1299633315
   3.1807973040   2.7446033686   0.8234143802  -0.0150876327   0.1300111216
   3.1807777761   2.7446237956   0.8234143376  -0.0151876327   0.1300591992
   3.1807581216   2.7446443524   0.8234142973  -0.0152876327   0.1301075639
   3.1807383405   2.7446650389   0.8234142592  -0.0153876327   0.1301562151
   3.1807184327   2.7446858551   0.8234142235  -0.0154876327   0.1302051522
   3.1806983984   2.7447068008   0.8234141901  -0.0155876327   0.1302543747
   3.1806782376   2.7447278760   0.8234141591  -0.0156876327   0.1303038820
   3.1806579504   2.7447490805   0.8234141306  -0.0157876327   0.1303536735
   3.1806375367   2.7447704143   0.8234141046  -0.0158876327   0.1304037487
   3.1806169967   2.7447918772   0.8234140811  -0.0159876327   0.1304541070
   3.1805963303   2.7448134691   0.8234140603  -0.0160876327   0.1305047478
   3.1805755377   2.7448351899   0.8234140420  -0.0161876327   0.1305556705
   3.1805546188   2.7448570396   0.8234140265  -0.0162876327   0.1306068746
   3.1805335738   2.7448790180   0.8234140137  -0.0163876327   0.1306583594
   3.1805124026   2.7449011251   0.8234140036  -0.0164876327   0.1307101244
   3.1804911053   2.7449233606   0.8234139964  -0.0165876327   0.1307621690
   3.1804696820   2.7449457246   0.8234139921  -0.0166876327   0.1308144927
   3.1804481328   2.7449682168   0.8234139907  -0.0167876327   0.1308670947
   3.1804264575   2.7449908373   0.8234139922  -0.0168876327   0.1309199745
   3.1804046564   2.7450135858   0.8234139968  -0.0169876327   0.1309731316
   3.1803827294   2.7450364624   0.8234140044  -0.0170876327   0.1310265653
   3.1803606767   2.7450594667   0.8234140152  -0.0171876327   0.1310802750
   3.1803384982   2.7450825989   0.8234140291  -0.0172876327   0.1311342602
   3.1803161940   2.7451058587   0.8234140463  -0.0173876327   0.1311885202
   3.1802937641   2.7451292460   0.8234140667  -0.0174876327   0.1312430543
   3.1802712087   2.7451527608   0.8234140903  -0.0175876327   0.1312978621
   3.1802485277   2.7451764028   0.8234141174  -0.0176876327   0.1313529429
   3.1802257212   2.7452001721   0.8234141479  -0.0177876327   0.1314082961
   3.1802027892   2.7452240685   0.8234141818  -0.0178876327   0.1314639211
   3.1801797319   2.7452480918   0.8234142192  -0.0179876327   0.1315198173
   3.1801565492   2.7452722420   0.8234142602  -0.0180876326   0.1315759839
   3.1801332413   2.7452965189   0.8234143047  -0.0181876326   0.1316324205
   3.1801098081   2.7453209225   0.8234143530  -0.0182876326   0.1316891265
   3.1800862497   2.7453454526   0.8234144049  -0.0183876326   0.1317461011
   3.1800625661   2.7453701091   0.8234144605  -0.0184876326   0.1318033438
   3.1800387575   2.7453948918   0.8234145200  -0.0185876326   0.1318608539
   3.1800148238   2.7454198007   0.8234145833  -0.0186876326   0.1319186308
   3.1799907652   2.7454448357   0.8234146506  -0.0187876326   0.1319766740
   3.1799665816   2.7454699965   0.8234147217  -0.0188876325   0.1320349826
   3.1799422732   2.7454952832   0.8234147969  -0.0189876325   0.1320935562
   3.1799178399   2.7455206956   0.8234148761  -0.0190876325   0.1321523941
   3.1798932819   2.7455462335   0.8234149594  -0.0191876324   0.1322114957
   3.1798685992   2.7455718969   0.8234150469  -0.0192876324   0.1322708603
   3.1798437918   2.7455976856   0.8234151386  -0.0193876324   0.1323304873
   3.1798188598   2.7456235994   0.8234152345  -0.0194876323   0.1323903760
   3.1797938032   2.7456496384   0.8234153347  -0.0195876323   0.1324505258
   3.1797686222   2.7456758023   0.8234154393  -0.0196876322   0.1325109361
   3.1797433167   2.7457020910   0.8234155482  -0.0197876322   0.1325716063
   3.1797178868   2.7457285044   0.8234156616  -0.0198876321   0.1326325356
   3.1796923326   2.7457550424   0.8234157796  -0.0199876321   0.1326937234
   3.1796666541   2.7457817048   0.8234159021  -0.0200876320   0.1327551691
   3.1796408514   2.7458084916   0.8234160291  -0.0201876319   0.1328168721
   3.1796149246   2.7458354025   0.8234161609  -0.0202876318   0.1328788316
   3.1795888736   2.7458624376   0.8234162974  -0.0203876317   0.1329410471
   3.1795626986   2.7458895965   0.8234164386  -0.0204876316   0.1330035179
   3.1795363996   2.7459168793   0.8234165846  -0.0205876315   0.1330662433
   3.1795099766   2.7459442857   0.8234167355  -0.0206876314   0.1331292227
   3.1794834298   2.7459718157   0.8234168913  -0.0207876313   0.1331924554
   3.1794567591   2.7459994691   0.8234170521  -0.0208876312   0.1332559407
   3.1794299647   2.7460272458   0.8234172178  -0.0209876311   0.1333196781
   3.1794030466   2.7460551457   0.8234173887  -0.0210876309   0.1333836668
   3.1793760048   2.7460831685   0.8234175647  -0.0211876308   0.1334479062
   3.1793488395   2.7461113143   0.8234177458  -0.0212876306   0.1335123956
   3.1793215506   2.7461395828   0.8234179322  -0.0213876305   0.1335771344
   3.1792941382   2.7461679739   0.8234181238  -0.0214876303   0.1336421219
   3.1792666024   2.7461964876   0.8234183208  -0.0215876301   0.1337073574
   3.1792389433   2.7462251236   0.8234185231  -0.0216876299   0.1337728403
   3.1792111608   2.7462538817   0.8234187309  -0.0217876297   0.1338385698
   3.1791832552   2.7462827620   0.8234189442  -0.0218876295   0.1339045454
   3.1791552263   2.7463117642   0.8234191630  -0.0219876293   0.1339707664
   3.1791270653   2.7463408965   0.8234193795  -0.0220876290   0.1340373172
   3.1790987903   2.7463701425   0.8234196095  -0.0221876288   0.1341040265
   3.1790703924   2.7463995101   0.8234198453  -0.0222876285   0.1341709790
   3.1790418714   2.7464289990   0.8234200868  -0.0223876283   0.1342381743
   3.1790132276   2.7464586092   0.8234203341  -0.0224876280   0.1343056116
   3.1789844610   2.7464883406   0.8234205872  -0.0225876277   0.1343732902
   3.1789555716   2.7465181928   0.8234208462  -0.0226876273   0.1344412095
   3.1789265596   2.7465481660   0.8234211112  -0.0227876270   0.1345093688
   3.1788974249   2.7465782598   0.8234213822  -0.0228876267   0.1345777673
   3.1788681676   2.7466084741   0.8234216593  -0.0229876263   0.1346464046
   3.1788387878   2.7466388088   0.8234219424  -0.0230876259   0.1347152797
   3.1788092856   2.7466692639   0.8234222317  -0.0231876255   0.1347843922
   3.1787796609   2.7466998390   0.8234225272  -0.0232876251   0.1348537412
   3.1787499140   2.7467305341   0.8234228290  -0.0233876246   0.1349233261
   3.1787200448   2.7467613490   0.8234231371  -0.0234876242   0.1349931463
   3.1786900534   2.7467922836   0.8234234516  -0.0235876237   0.1350632011
   3.1786599399   2.7468233377   0.8234237725  -0.0236876232   0.1351334897
   3.1786297043   2.7468545112   0.8234240999  -0.0237876227   0.1352040114
   3.1785993483   2.7468857913   0.8234244352  -0.0238876222   0.1352747504
   3.1785688687   2.7469172029   0.8234247757  -0.0239876216   0.1353457362
   3.1785382673   2.7469487334   0.8234251228  -0.0240876210   0.1354169532
   3.1785075441   2.7469803827   0.8234254766  -0.0241876204   0.1354884006
   3.1784766991   2.7470121506   0.8234258372  -0.0242876198   0.1355600778
   3.1784457325   2.7470440371   0.8234262045  -0.0243876192   0.1356319840
   3.1784146442   2.7470760419   0.8234265787  -0.0244876185   0.1357041186
   3.1783834343   2.7471081649   0.8234269597  -0.0245876178   0.1357764810
   3.1783521030   2.7471404059   0.8234273477  -0.0246876171   0.1358490703
   3.1783206502   2.7471727648   0.8234277427  -0.0247876163   0.1359218860
   3.1782890761   2.7472052414   0.8234281448  -0.0248876155   0.1359949273
   3.1782573807   2.7472378356   0.8234285539  -0.0249876147   0.1360681935
   3.1782255640   2.7472705472   0.8234289702  -0.0250876139   0.1361416840
   3.1781936262   2.7473033762   0.8234293937  -0.0251876130   0.1362153981
   3.1781615672   2.7473363222   0.8234298245  -0.0252876121   0.1362893350
   3.1781293873   2.7473693852   0.8234302626  -0.0253876112   0.1363634941
   3.1780970863   2.7474025649   0.8234307080  -0.0254876102   0.1364378747
   3.1780646645   2.7474358614   0.8234311609  -0.0255876092   0.1365124761
   3.1780321218   2.7474692743   0.8234316212  -0.0256876082   0.1365872976
   3.1779994584   2.7475028035   0.8234320890  -0.0257876071   0.1366623385
   3.1779666743   2.7475364489   0.8234325644  -0.0258876061   0.1367375982
   3.1779337695   2.7475702104   0.8234330475  -0.0259876049   0.1368130759
   3.1779007442   2.7476040877   0.8234335382  -0.0260876038   0.1368887709
   3.1778675983   2.7476380806   0.8234340366  -0.0261876026   0.1369646825
   3.1778343401   2.7476721335   0.8234345519  -0.0262876013   0.1370407304
   3.1778009534   2.7477063570   0.8234350659  -0.0263876000   0.1371170741
   3.1777674464   2.7477406956   0.8234355877  -0.0264875987   0.1371936325
   3.1777338192   2.7477751494   0.8234361175  -0.0265875973   0.1372704046
   3.1777000718   2.7478097180   0.8234366553  -0.0266875959   0.1373473900
   3.1776662043   2.7478444013   0.8234372011  -0.0267875944   0.1374245878
   3.1776322169   2.7478791992   0.8234377549  -0.0268875930   0.1375019974
   3.1775981094   2.7479141115   0.8234383170  -0.0269875914   0.1375796181
   3.1775638821   2.7479491381   0.8234388872  -0.0270875898   0.1376574492
   3.1775295350   2.7479842787   0.8234394656  -0.0271875882   0.1377354900
   3.1774950681   2.7480195332   0.8234400524  -0.0272875865   0.1378137398
   3.1774604816   2.7480549015   0.8234406475  -0.0273875848   0.1378921978
   3.1774257754   2.7480903833   0.8234412510  -0.0274875831   0.1379708635
   3.1773909498   2.7481259785   0.8234418630  -0.0275875812   0.1380497361
   3.1773560046   2.7481616870   0.8234424834  -0.0276875794   0.1381288150
   3.1773209401   2.7481975085   0.8234431124  -0.0277875774   0.1382080993
   3.1772857563   2.7482334429   0.8234437500  -0.0278875755   0.1382875885
   3.1772504532   2.7482694900   0.8234443963  -0.0279875734   0.1383672818
   3.1772150309   2.7483056497   0.8234450512  -0.0280875713   0.1384471786
   3.1771794896   2.7483419218   0.8234457150  -0.0281875692   0.1385272781
   3.1771438292   2.7483783061   0.8234463875  -0.0282875670   0.1386075797
   3.1771080498   2.7484148024   0.8234470689  -0.0283875647   0.1386880827
   3.1770721516   2.7484514106   0.8234477592  -0.0284875624   0.1387687863
   3.1770361345   2.7484881305   0.8234484584  -0.0285875600   0.1388496898
   3.1769999987   2.7485249619   0.8234491667  -0.0286875576   0.1389307927
   3.1769637442   2.7485619046   0.8234498840  -0.0287875551   0.1390120941
   3.1769273711   2.7485989586   0.8234506104  -0.0288875525   0.1390935935
   3.1768908795   2.7486361235   0.8234513460  -0.0289875499   0.1391752900
   3.1768542694   2.7486733992   0.8234520908  -0.0290875472   0.1392571830
   3.1768175409   2.7487107856   0.8234528449  -0.0291875444   0.1393392719
   3.1767806941   2.7487482825   0.8234536083  -0.0292875415   0.1394215558
   3.1767437291   2.7487858896   0.8234543810  -0.0293875386   0.1395040342
   3.1767066459   2.7488236069   0.8234551632  -0.0294875356   0.1395867064
   3.1766694447   2.7488614341   0.8234559548  -0.0295875326   0.1396695715
   3.1766321254   2.7488993710   0.8234567559  -0.0296875294   0.1397526291
   3.1765946882   2.7489374175   0.8234575666  -0.0297875262   0.1398358782
   3.1765571330   2.7489755734   0.8234583869  -0.0298875230   0.1399193184
   3.1765194601   2.7490138385   0.8234592169  -0.0299875196   0.1400029488
   3.1764816695   2.7490522127   0.8234600566  -0.0300875161   0.1400867688
   3.1764437613   2.7490906957   0.8234609060  -0.0301875126   0.1401707778
   3.1764057354   2.7491292874   0.8234617653  -0.0302875090   0.1402549749
   3.1763675921   2.7491679876   0.8234626344  -0.0303875053   0.1403393595
   3.1763293313   2.7492067960   0.8234635134  -0.0304875015   0.1404239310
   3.1762909532   2.7492457126   0.8234644024  -0.0305874977   0.1405086886
   3.1762524578   2.7492847371   0.8234653013  -0.0306874937   0.1405936316
   3.1762138453   2.7493238694   0.8234662104  -0.0307874897   0.1406787595
   3.1761751156   2.7493631092   0.8234671295  -0.0308874856   0.1407640714
   3.1761362688   2.7494024564   0.8234680588  -0.0309874813   0.1408495666
   3.1760973051   2.7494419108   0.8234689983  -0.0310874770   0.1409352446
   3.1760582245   2.7494814722   0.8234699480  -0.0311874726   0.1410211046
   3.1760190271   2.7495211405   0.8234709081  -0.0312874681   0.1411071460
   3.1759797129   2.7495609153   0.8234718784  -0.0313874635   0.1411933680
   3.1759402821   2.7496007966   0.8234728592  -0.0314874588   0.1412797699
   3.1759007346   2.7496407841   0.8234738505  -0.0315874540   0.1413663511
   3.1758610707   2.7496808777   0.8234748522  -0.0316874490   0.1414531109
   3.1758212903   2.7497210772   0.8234758644  -0.0317874440   0.1415400487
   3.1757813936   2.7497613823   0.8234768873  -0.0318874389   0.1416271636
   3.1757413806   2.7498017930   0.8234779208  -0.0319874337   0.1417144551
   3.1757012514   2.7498423089   0.8234789649  -0.0320874283   0.1418019225
   3.1756610061   2.7498829299   0.8234800198  -0.0321874229   0.1418895650
   3.1756206447   2.7499236559   0.8234810855  -0.0322874173   0.1419773821
   3.1755801673   2.7499644865   0.8234821620  -0.0323874116   0.1420653729
   3.1755395741   2.7500054217   0.8234832494  -0.0324874058   0.1421535369
   3.1754988650   2.7500464612   0.8234843476  -0.0325873999   0.1422418734
   3.1754580402   2.7500876049   0.8234854569  -0.0326873939   0.1423303817
   3.1754170998   2.7501288524   0.8234865772  -0.0327873878   0.1424190610
   3.1753760438   2.7501702038   0.8234877085  -0.0328873815   0.1425079108
   3.1753348722   2.7502116586   0.8234888509  -0.0329873751   0.1425969304
   3.1752935853   2.7502532168   0.8234900045  -0.0330873686   0.1426861190
   3.1752521830   2.7502948782   0.8234911693  -0.0331873619   0.1427754760
   3.1752106654   2.7503366425   0.8234923454  -0.0332873551   0.1428650008
   3.1751690455   2.7503784474   0.8234935430  -0.0333873482   0.1429545790
   3.1751272977   2.7504204171   0.8234947417  -0.0334873410   0.1430444372
   3.1750854349   2.7504624892   0.8234959517  -0.0335873338   0.1431344612
   3.1750434571   2.7505046634   0.8234971732  -0.0336873265   0.1432246503
   3.1750013644   2.7505469396   0.8234984062  -0.0337873191   0.1433150037
   3.1749591569   2.7505893176   0.8234996506  -0.0338873115   0.1434055208
   3.1749168347   2.7506317971   0.8235009067  -0.0339873037   0.1434962010
   3.1748743979   2.7506743779   0.8235021744  -0.0340872958   0.1435870435
   3.1748318466   2.7507170599   0.8235034537  -0.0341872878   0.1436780477
   3.1747891808   2.7507598428   0.8235047447  -0.0342872796   0.1437692129
   3.1747464006   2.7508027264   0.8235060475  -0.0343872713   0.1438605385
   3.1747035061   2.7508457105   0.8235073620  -0.0344872628   0.1439520238
   3.1746604974   2.7508887950   0.8235086884  -0.0345872541   0.1440436681
   3.1746173745   2.7509319796   0.8235100267  -0.0346872453   0.1441354708
   3.1745741376   2.7509752641   0.8235113769  -0.0347872364   0.1442274312
   3.1745307867   2.7510186483   0.8235127391  -0.0348872273   0.1443195486
   3.1744873220   2.7510621320   0.8235141133  -0.0349872180   0.1444118224
   3.1744437433   2.7511057150   0.8235154996  -0.0350872086   0.1445042519
   3.1744000510   2.7511493970   0.8235168980  -0.0351871989   0.1445968364
   3.1743562450   2.7511931779   0.8235183085  -0.0352871892   0.1446895754
   3.1743123255   2.7512370575   0.8235197312  -0.0353871792   0.1447824681
   3.1742682924   2.7512810355   0.8235211661  -0.0354871691   0.1448755139
   3.1742241460   2.7513251118   0.8235226134  -0.0355871588   0.1449687121
   3.1741798862   2.7513692860   0.8235240729  -0.0356871483   0.1450620621
   3.1741355132   2.7514135581   0.8235255448  -0.0357871377   0.1451555631
   3.1740910270   2.7514579278   0.8235270292  -0.0358871268   0.1452492147
   3.1740464278   2.7515023949   0.8235285260  -0.0359871158   0.1453430160
   3.1740017155   2.7515469591   0.8235300352  -0.0360871046   0.1454369665
   3.1739568904   2.7515916203   0.8235315571  -0.0361870932   0.1455310655
   3.1739119524   2.7516363782   0.8235330915  -0.0362870817   0.1456253124
   3.1738669017   2.7516812327   0.8235346385  -0.0363870699   0.1457197065
   3.1738217384   2.7517261835   0.8235361982  -0.0364870579   0.1458142471
   3.1737764624   2.7517712303   0.8235377706  -0.0365870458   0.1459089336
   3.1737310740   2.7518163731   0.8235393557  -0.0366870334   0.1460037654
   3.1736855731   2.7518616115   0.8235409537  -0.0367870208   0.1460987417
   3.1736399600   2.7519069453   0.8235425645  -0.0368870081   0.1461938621
   3.1735942346   2.7519523744   0.8235441881  -0.0369869951   0.1462891258
   3.1735483970   2.7519978985   0.8235458247  -0.0370869819   0.1463845321
   3.1735024474   2.7520435173   0.8235474742  -0.0371869685   0.1464800805
   3.1734563858   2.7520892307   0.8235491368  -0.0372869549   0.1465757703
   3.1734102122   2.7521350385   0.8235508123  -0.0373869411   0.1466716009
   3.1733639269   2.7521809404   0.8235525010  -0.0374869270   0.1467675716
   3.1733175298   2.7522269361   0.8235542028  -0.0375869128   0.1468636817
   3.1732710211   2.7522730256   0.8235559177  -0.0376868983   0.1469599307
   3.1732244008   2.7523192085   0.8235576459  -0.0377868836   0.1470563179
   3.1731776691   2.7523654846   0.8235593873  -0.0378868687   0.1471528427
   3.1731308260   2.7524118539   0.8235611420  -0.0379868535   0.1472495041
   3.1730838716   2.7524583160   0.8235629100  -0.0380868381   0.1473463015
   3.1730368060   2.7525048706   0.8235646915  -0.0381868225   0.1474432345
   3.1729896293   2.7525515176   0.8235664863  -0.0382868066   0.1475403026
   3.1729423415   2.7525982567   0.8235682946  -0.0383867905   0.1476375051
   3.1728949428   2.7526450877   0.8235701164  -0.0384867741   0.1477348413
   3.1728474331   2.7526920103   0.8235719517  -0.0385867575   0.1478323107
   3.1727998127   2.7527390243   0.8235738005  -0.0386867407   0.1479299127
   3.1727520816   2.7527861295   0.8235756630  -0.0387867236   0.1480276465
   3.1727042399   2.7528333257   0.8235775391  -0.0388867063   0.1481255116
   3.1726562876   2.7528806126   0.8235794289  -0.0389866887   0.1482235074
   3.1726082249   2.7529279900   0.8235813324  -0.0390866708   0.1483216332
   3.1725600519   2.7529754577   0.8235832496  -0.0391866527   0.1484198884
   3.1725117685   2.7530230154   0.8235851807  -0.0392866343   0.1485182724
   3.1724633750   2.7530706629   0.8235871256  -0.0393866157   0.1486167845
   3.1724148714   2.7531184000   0.8235890844  -0.0394865967   0.1487154242
   3.1723662578   2.7531662264   0.8235910570  -0.0395865776   0.1488141909
   3.1723175342   2.7532141420   0.8235930437  -0.0396865581   0.1489130838
   3.1722687008   2.7532621464   0.8235950443  -0.0397865384   0.1490121024
   3.1722197577   2.7533102394   0.8235970589  -0.0398865184   0.1491112461
   3.1721707049   2.7533584208   0.8235990876  -0.0399864981   0.1492105143
   3.1721215425   2.7534066905   0.8236011304  -0.0400864775   0.1493099064
   3.1720722707   2.7534550480   0.8236031874  -0.0401864566   0.1494094217
   3.1720228894   2.7535034932   0.8236052585  -0.0402864355   0.1495090596
   3.1719733989   2.7535520259   0.8236073438  -0.0403864140   0.1496088196
   3.1719237991   2.7536006458   0.8236094434  -0.0404863923   0.1497087009
   3.1718740902   2.7536493527   0.8236115572  -0.0405863702   0.1498087031
   3.1718242723   2.7536981463   0.8236136854  -0.0406863479   0.1499088255
   3.1717743454   2.7537470264   0.8236158279  -0.0407863252   0.1500090675
   3.1717243096   2.7537959927   0.8236179849  -0.0408863023   0.1501094285
   3.1716741651   2.7538450451   0.8236201562  -0.0409862790   0.1502099079
   3.1716239119   2.7538941833   0.8236223420  -0.0410862554   0.1503105051
   3.1715735500   2.7539434069   0.8236245423  -0.0411862315   0.1504112195
   3.1715230797   2.7539927159   0.8236267572  -0.0412862073   0.1505120505
   3.1714725009   2.7540421099   0.8236289866  -0.0413861828   0.1506129974
   3.1714218139   2.7540915887   0.8236312307  -0.0414861579   0.1507140598
   3.1713710185   2.7541411521   0.8236334893  -0.0415861328   0.1508152370
   3.1713201151   2.7541907998   0.8236357627  -0.0416861072   0.1509165284
   3.1712691035   2.7542405315   0.8236380507  -0.0417860814   0.1510179335
   3.1712179840   2.7542903471   0.8236403535  -0.0418860552   0.1511194515
   3.1711667566   2.7543402462   0.8236426711  -0.0419860287   0.1512210820
   3.1711154214   2.7543902286   0.8236450035  -0.0420860018   0.1513228244
   3.1710639786   2.7544402942   0.8236473508  -0.0421859746   0.1514246780
   3.1710124281   2.7544904425   0.8236497129  -0.0422859471   0.1515266422
   3.1709607700   2.7545406735   0.8236520899  -0.0423859192   0.1516287166
   3.1709090046   2.7545909867   0.8236544819  -0.0424858909   0.1517309005
   3.1708571318   2.7546413820   0.8236568889  -0.0425858623   0.1518331933
